,#Code_commune_INSEE,Lib_MA,departement,Code_postal,Nom_de_la_commune_url,url
31934,72372,VEZOT,72,72600,vezot,https://www.meilleursagents.com/prix-immobilier/vezot-72600/
31935,72373,VIBRAYE,72,72320,vibraye,https://www.meilleursagents.com/prix-immobilier/vibraye-72320/
31936,72374,VILLAINES LA CARELLE,72,72600,villaines-la-carelle,https://www.meilleursagents.com/prix-immobilier/villaines-la-carelle-72600/
31937,72375,VILLAINES LA GONAIS,72,72400,villaines-la-gonais,https://www.meilleursagents.com/prix-immobilier/villaines-la-gonais-72400/
31938,72376,VILLAINES SOUS LUCE,72,72150,villaines-sous-luce,https://www.meilleursagents.com/prix-immobilier/villaines-sous-luce-72150/
31939,72377,VILLAINES SOUS MALICORNE,72,72270,villaines-sous-malicorne,https://www.meilleursagents.com/prix-immobilier/villaines-sous-malicorne-72270/
31940,72378,VION,72,72300,vion,https://www.meilleursagents.com/prix-immobilier/vion-72300/
31941,72379,VIRE EN CHAMPAGNE,72,72350,vire-en-champagne,https://www.meilleursagents.com/prix-immobilier/vire-en-champagne-72350/
31942,72380,VIVOIN,72,72170,vivoin,https://www.meilleursagents.com/prix-immobilier/vivoin-72170/
31943,72381,VOIVRES LES LE MANS,72,72210,voivres-les-le-mans,https://www.meilleursagents.com/prix-immobilier/voivres-les-le-mans-72210/
31944,72382,ST MARS DE LOCQUENAY,72,72440,saint-mars-de-locquenay,https://www.meilleursagents.com/prix-immobilier/saint-mars-de-locquenay-72440/
31945,72382,VOLNAY,72,72440,volnay,https://www.meilleursagents.com/prix-immobilier/volnay-72440/
31946,72383,VOUVRAY SUR HUISNE,72,72160,vouvray-sur-huisne,https://www.meilleursagents.com/prix-immobilier/vouvray-sur-huisne-72160/
31947,72385,YVRE LE POLIN,72,72330,yvre-le-polin,https://www.meilleursagents.com/prix-immobilier/yvre-le-polin-72330/
31948,72386,YVRE L EVEQUE,72,72530,yvre-l-eveque,https://www.meilleursagents.com/prix-immobilier/yvre-l-eveque-72530/
36257,85001,LA FAUTE SUR MER,85,85460,la-faute-sur-mer,https://www.meilleursagents.com/prix-immobilier/la-faute-sur-mer-85460/
36258,85001,L AIGUILLON SUR MER,85,85460,l-aiguillon-sur-mer,https://www.meilleursagents.com/prix-immobilier/l-aiguillon-sur-mer-85460/
36259,85002,L AIGUILLON SUR VIE,85,85220,l-aiguillon-sur-vie,https://www.meilleursagents.com/prix-immobilier/l-aiguillon-sur-vie-85220/
36260,85003,AIZENAY,85,85190,aizenay,https://www.meilleursagents.com/prix-immobilier/aizenay-85190/
36261,85004,ANGLES,85,85750,angles,https://www.meilleursagents.com/prix-immobilier/angles-85750/
36262,85005,ANTIGNY,85,85120,antigny,https://www.meilleursagents.com/prix-immobilier/antigny-85120/
36263,85006,APREMONT,85,85220,apremont,https://www.meilleursagents.com/prix-immobilier/apremont-85220/
36264,85008,AUBIGNY,85,85430,aubigny,https://www.meilleursagents.com/prix-immobilier/aubigny-85430/
36265,85008,LES CLOUZEAUX,85,85430,les-clouzeaux,https://www.meilleursagents.com/prix-immobilier/les-clouzeaux-85430/
36266,85009,AUZAY,85,85200,auzay,https://www.meilleursagents.com/prix-immobilier/auzay-85200/
36267,85009,CHAIX,85,85200,chaix,https://www.meilleursagents.com/prix-immobilier/chaix-85200/
36268,85010,AVRILLE,85,85440,avrille,https://www.meilleursagents.com/prix-immobilier/avrille-85440/
36269,85011,BARBATRE,85,85630,barbatre,https://www.meilleursagents.com/prix-immobilier/barbatre-85630/
36270,85012,LA BARRE DE MONTS,85,85550,la-barre-de-monts,https://www.meilleursagents.com/prix-immobilier/la-barre-de-monts-85550/
36271,85012,FROMENTINE,85,85550,fromentine,https://www.meilleursagents.com/prix-immobilier/fromentine-85550/
36272,85013,BAZOGES EN PAILLERS,85,85130,bazoges-en-paillers,https://www.meilleursagents.com/prix-immobilier/bazoges-en-paillers-85130/
36273,85014,BAZOGES EN PAREDS,85,85390,bazoges-en-pareds,https://www.meilleursagents.com/prix-immobilier/bazoges-en-pareds-85390/
36274,85015,BEAUFOU,85,85170,beaufou,https://www.meilleursagents.com/prix-immobilier/beaufou-85170/
36275,85016,BEAULIEU SOUS LA ROCHE,85,85190,beaulieu-sous-la-roche,https://www.meilleursagents.com/prix-immobilier/beaulieu-sous-la-roche-85190/
36276,85017,BEAUREPAIRE,85,85500,beaurepaire,https://www.meilleursagents.com/prix-immobilier/beaurepaire-85500/
36277,85018,BEAUVOIR SUR MER,85,85230,beauvoir-sur-mer,https://www.meilleursagents.com/prix-immobilier/beauvoir-sur-mer-85230/
36278,85019,BELLEVILLE SUR VIE,85,85170,belleville-sur-vie,https://www.meilleursagents.com/prix-immobilier/belleville-sur-vie-85170/
36279,85019,SALIGNY,85,85170,saligny,https://www.meilleursagents.com/prix-immobilier/saligny-85170/
36280,85020,BENET,85,85490,benet,https://www.meilleursagents.com/prix-immobilier/benet-85490/
36281,85020,LESSON,85,85490,lesson,https://www.meilleursagents.com/prix-immobilier/lesson-85490/
36282,85020,STE CHRISTINE,85,85490,sainte-christine,https://www.meilleursagents.com/prix-immobilier/sainte-christine-85490/
36283,85022,LE BERNARD,85,85560,le-bernard,https://www.meilleursagents.com/prix-immobilier/le-bernard-85560/
36284,85023,BESSAY,85,85320,bessay,https://www.meilleursagents.com/prix-immobilier/bessay-85320/
36285,85024,BOIS DE CENE,85,85710,bois-de-cene,https://www.meilleursagents.com/prix-immobilier/bois-de-cene-85710/
36286,85025,LA BOISSIERE DE MONTAIGU,85,85600,la-boissiere-de-montaigu,https://www.meilleursagents.com/prix-immobilier/la-boissiere-de-montaigu-85600/
36287,85026,LA BOISSIERE DES LANDES,85,85430,la-boissiere-des-landes,https://www.meilleursagents.com/prix-immobilier/la-boissiere-des-landes-85430/
36288,85028,BOUILLE COURDAULT,85,85420,bouille-courdault,https://www.meilleursagents.com/prix-immobilier/bouille-courdault-85420/
